2525.921	1028.127
2525.92	1028.127
2525.919	1028.127
2525.917	1028.126
2525.914	1028.126
2525.911	1028.127
2525.908	1028.127
2525.905	1028.126
2525.9	1028.126
2525.896	1028.126
2525.891	1028.126
2525.887	1028.126
2525.881	1028.126
2525.876	1028.126
2525.87	1028.126
2525.863	1028.126
2525.857	1028.126
2525.846	1028.126
2525.838	1028.126
2525.83	1028.126
2525.823	1028.127
2525.816	1028.127
2525.81	1028.127
2525.803	1028.127
2525.797	1028.127
2525.791	1028.127
2525.784	1028.127
2525.777	1028.126
2525.77	1028.126
2525.764	1028.126
2525.758	1028.126
2525.751	1028.126
2525.743	1028.126
2525.737	1028.126
2525.731	1028.126
2525.727	1028.126
2525.724	1028.126
2525.722	1028.125
2525.718	1028.126
2525.716	1028.125
2525.715	1028.125
2525.713	1028.125
2525.712	1028.125
2525.711	1028.125
2525.711	1028.125
2525.712	1028.125
2525.713	1028.125
2525.714	1028.125
2525.715	1028.125
2525.716	1028.125
2525.718	1028.125
2525.72	1028.125
2525.724	1028.125
2525.728	1028.125
2525.733	1028.125
2525.739	1028.125
2525.744	1028.125
2525.751	1028.125
2525.757	1028.125
2525.763	1028.125
2525.768	1028.125
2525.775	1028.125
2525.781	1028.126
2525.787	1028.126
2525.795	1028.126
2525.802	1028.126
2525.81	1028.126
2525.818	1028.126
2525.826	1028.125
2525.833	1028.125
2525.841	1028.125
2525.848	1028.125
2525.855	1028.125
2525.862	1028.125
2525.868	1028.125
2525.874	1028.125
2525.879	1028.125
2525.885	1028.125
2525.891	1028.125
2525.896	1028.125
2525.9	1028.125
2525.905	1028.125
2525.909	1028.125
2525.913	1028.125
2525.917	1028.125
2525.92	1028.126
2525.923	1028.126
2525.925	1028.125
2525.927	1028.125
2525.928	1028.125
2525.929	1028.125
2525.928	1028.125
2525.928	1028.125
2525.927	1028.125
2525.926	1028.125
2525.924	1028.125
2525.922	1028.125
2525.919	1028.124
2525.915	1028.124
2525.912	1028.124
2525.908	1028.124
2525.904	1028.124
2525.9	1028.124
2525.895	1028.124
2525.889	1028.124
2525.883	1028.124
2525.876	1028.124
2525.869	1028.125
2525.862	1028.125
2525.856	1028.125
2525.847	1028.125
2525.837	1028.126
2525.828	1028.126
2525.82	1028.126
2525.811	1028.126
2525.802	1028.126
2525.794	1028.126
2525.786	1028.126
2525.777	1028.126
2525.769	1028.127
2525.761	1028.126
2525.753	1028.127
2525.745	1028.127
2525.737	1028.127
2525.73	1028.127
2525.724	1028.127
2525.718	1028.127
2525.713	1028.127
2525.709	1028.127
2525.705	1028.127
2525.7	1028.127
2525.696	1028.127
2525.692	1028.127
2525.689	1028.126
2525.687	1028.126
2525.685	1028.126
2525.683	1028.126
2525.682	1028.126
2525.683	1028.126
2525.684	1028.126
2525.686	1028.126
2525.688	1028.126
2525.691	1028.126
2525.694	1028.126
2525.698	1028.126
2525.702	1028.126
2525.707	1028.126
2525.712	1028.127
2525.717	1028.126
2525.723	1028.126
2525.73	1028.126
2525.738	1028.127
2525.745	1028.127
2525.752	1028.127
2525.76	1028.127
2525.769	1028.127
2525.777	1028.127
2525.785	1028.127
2525.794	1028.127
2525.802	1028.127
2525.811	1028.126
2525.819	1028.127
2525.827	1028.127
2525.836	1028.127
2525.844	1028.126
2525.851	1028.126
2525.859	1028.127
2525.867	1028.126
2525.873	1028.127
2525.88	1028.127
2525.887	1028.127
2525.892	1028.127
2525.896	1028.127
2525.9	1028.127
2525.904	1028.127
2525.908	1028.127
2525.911	1028.127
2525.913	1028.127
2525.915	1028.127
2525.917	1028.127
2525.919	1028.127
2525.92	1028.127
2525.92	1028.127
2525.92	1028.126
2525.919	1028.126
2525.917	1028.126
2525.915	1028.126
2525.912	1028.125
2525.909	1028.126
2525.905	1028.126
2525.901	1028.126
2525.897	1028.126
2525.891	1028.126
2525.886	1028.125
2525.881	1028.125
2525.876	1028.125
2525.869	1028.125
2525.864	1028.124
2525.858	1028.124
2525.852	1028.124
2525.844	1028.124
2525.837	1028.124
2525.828	1028.124
2525.818	1028.124
2525.81	1028.125
2525.802	1028.124
2525.794	1028.125
2525.787	1028.125
2525.78	1028.125
2525.773	1028.125
2525.767	1028.125
2525.76	1028.125
2525.754	1028.125
2525.747	1028.125
2525.74	1028.125
2525.734	1028.125
2525.728	1028.125
2525.722	1028.125
2525.716	1028.126
2525.712	1028.126
2525.707	1028.126
2525.703	1028.126
2525.699	1028.125
2525.696	1028.125
2525.693	1028.125
2525.691	1028.125
2525.689	1028.125
2525.689	1028.125
2525.689	1028.126
2525.69	1028.125
2525.69	1028.126
2525.691	1028.126
2525.693	1028.126
2525.695	1028.126
2525.697	1028.126
2525.7	1028.127
2525.703	1028.126
2525.705	1028.126
2525.709	1028.127
2525.714	1028.127
2525.719	1028.127
2525.725	1028.127
2525.731	1028.127
2525.738	1028.127
2525.745	1028.127
2525.807	1028.129
2525.808	1028.129
2525.809	1028.129
2525.81	1028.13
2525.81	1028.13
2525.81	1028.13
2525.81	1028.13
2525.809	1028.129
2525.809	1028.13
2525.809	1028.129
2525.809	1028.129
2525.81	1028.13
2525.81	1028.13
2525.811	1028.129
2525.811	1028.129
2525.811	1028.13
2525.81	1028.129
2525.809	1028.129
2525.807	1028.129
2525.806	1028.129
2525.804	1028.129
2525.803	1028.129
2525.802	1028.129
2525.8	1028.129
2525.799	1028.129
2525.799	1028.129
2525.798	1028.129
2525.797	1028.129
2525.796	1028.129
2525.794	1028.129
2525.806	1028.128
2525.806	1028.128
2525.806	1028.128
2525.806	1028.128
2525.806	1028.128
2525.807	1028.128
2525.808	1028.128
2525.808	1028.128
2525.806	1028.127
2525.804	1028.128
2525.802	1028.128
2525.8	1028.128
2525.8	1028.128
2525.799	1028.128
2525.8	1028.128
2525.801	1028.128
2525.801	1028.128
2525.801	1028.127
2525.801	1028.127
2525.801	1028.128
2525.8	1028.127
2525.8	1028.127
2525.799	1028.127
2525.799	1028.127
2525.799	1028.127
